nabāṭu,V,,make shine,repeatedly shine
nābiʾu,N,,plunderer
nablāṭu,N,,cure,healing
nablu,N,,(a vessel?)
nablu,N,,flame,flash of fire
nabnītu,N,,creation,creatures,form,progeny,shape
nābu,N,,god
nābû,N,,one who calls by name
nabû,AJ,,named
nabû,V,,be named,call,name
naburriš,AV,,like battlements
naburru,N,,battlement(s)
nadānu,N,,gift
nadānu,V,,give,giving,ponder
nadāru,V,,be(come) wild
nādinu,N,,giver
nadītu,AJ,,fallow
nadnu,AJ,,given
nadru,AJ,,aggressive,raging
nâdu,V,,praise,repeatedly praise,singing praises antiphonally
nādu,N,,(water-)skin
nadû,AJ,,abandoned,placed,situated
nadû,V,,be thrown (down),causing to fall into ruin,drop,fasten,lay,laying,place,placing,put someone (in fetters),throw (down),throw into,throw up,throwing down,thrown (down)
nadušu,N,,scion?
nagaltû,V,,awake
nagāru,N,,carpenter,joiner
nagāšu,V,,wander about
nagbu,N,,(the) whole,underground water
nāgiru,N,,herald
naglabu,N,,razor
nagû,N,,district,region
nahallu,N,,gorge,stream
naharmumu,V,,break down
naharmuṭu,V,,dissolve
naharšušu,V,,collapsing
nahbaṣu,N,,amphora
nahlaptu,N,,garment
nâhu,V,,appease,appeasing,be appeased,pacify,pacifying,rest
nakādu,V,,be anxious,pound
nakālu,V,,be(come) skilful,make skilfully
nakāmu,V,,heap (up)
nakāpu,N,,(pass?)
nakāpu,V,,abut,advance repeatedly in battle,battle,battling,butt each other
nakāru,V,,be changed,be(come) different,be(come) hostile,cause enmity between,change,changing,keep changing,making hostile,remove
nakāsu,V,,breach repeatedly,cut down,cut off,cut,cutting off,kill,slaughter
nakkamtu,N,,treasure
nakkaptu,N,,brow
nakliš,AV,,skilfully
naklu,AJ,,skilful
naklu,AV,,elaborate,skilful
nakmu,AJ,,heaped (up)
nakriš,AV,,like an enemy
nakru,N,,enemy
nakru,AJ,,foreign
nakru,AJ,,foreign,hostile,strange
naksu,AJ,,felled,hewn out
naktamu,N,,cover,lid
nalbanu,N,,brick mould
nalbašu,N,,fleece
nalbattu,N,,brick mould,frame
nalbētu,N,,wrap(ping)
nalbubu,AJ,,furious
nāliš,AV,,like a deer
nāmaru,N,,watch-tower
namāšu,V,,set (oneself) in motion
nambaʾu,N,,source
nambaṭu,N,,(a bright mark)
nammaštû,N,,animals
nammušīšu,N,,death
namrāṣiš,AV,,with hardship
namrāṣu,N,,hardship
namrīriš,AV,,like an awe-inspiring radiance
namrīru,N,,awe-inspiring radiance
namriš,AV,,splendidly
namṣāru,N,,sword
namūʾiš,AV,,into a wasteland
namurratu,N,,awe-inspiring radiance
nāmurtu,N,,audience gift
namûtu,N,,wasteland
namzāqu,N,,key
nanduqu,AJ,,dressed in
nanduru,AJ,,furious
nanmurtu,N,,heliacal rising
nannābu,N,,offspring
nannāriš,AV,,like the moon
nannāru,N,,light of the sky,moon
nannû,N,,command
nanzāzu,N,,poition
nanzuzu,AJ,,was standing
napādiš,AV,,for the purpose of separating
napāhu,V,,appear,ignite,rising
napalsuhu,V,,fall to the ground
napālu,V,,demolish,destroying,have dug out
napardû,V,,lighten,shine brightly
napardû,AJ,,shining brightly
naparkû,V,,cease,leave
naparkû,AJ,,ceasing,leaving
naparšudu,V,,escape repeatedly,escape,escaping,fall into desuetude,flee
napāṣu,V,,smash
napāšu,V,,abundance,relaxing
napharu,N,,entirety,total
naphu,AJ,,shining
napištu,N,,life
nappāhu,N,,smith
nappaltu,N,,debris
naprušu,V,,flee,fly,make fly
napšu,AJ,,many?
napšuru,N,,forgiveness
naptanu,N,,banquet,meal(-time)
napṭu,N,,naphtha
naqāru,V,,demolish,demolishing
nāqidu,N,,herdsman
nāqiru,N,,demolition-man
naqmītu,N,,burning
naqrabu,N,,fight(ing zone)
naqû,V,,make (an offering),pour (a libation),pour,pouring
naquttu,N,,(state of) distress
narāmtu,N,,beloved (woman)
narāmu,N,,loved one
narāqu,V,,take refuge
narāṭu,V,,tremble
narbāṣu,N,,lair (of an animal)
narbâtu,N,,end(ing)
narbû,N,,greatness
nargallu,N,,chief musician
nāriš,AV,,like a river
narkabtu,N,,chariot
narmaktu,N,,washbasin
narmaku,N,,washbowl
narmû,N,,dwelling
narpasu,N,,shovel
narqītu,N,,place of refuge
nārtu,N,,canal,river
nārtu,N,,female musician
narû,N,,foundation document,stele
nāru,N,,musician
nāru,N,,canal,river,watercourse
nasāhu,V,,be torn out,carrying out (an offering),deport,deporting,evacuate,remove,tear out,uprooting,wipe out
nasāku,V,,abolish,be repealed,remove,throw (down),throw
nasāqu,V,,choose
nasāsu,V,,lament
nāsihu,N,,one who removes
nasīku,N,,sheikh,tribal leader
naspantu,N,,devastation
nasqu,AJ,,chosen,precious
nasru,N,,(a hook or pef for suspension)
naṣāru,V,,appoint a guard over,guard,keep,observe,protect,protecting
nāṣiru,N,,guard
naṣmadu,N,,yoked team
naṣru,AJ,,observed
naṣṣabu,N,,drain pipe
našāku,V,,bite
našāqu,V,,kiss,make kiss
našarbuṭu,V,,constantly chase about
našāšu,V,,flap
našpartu,N,,message
nāšû,N,,bearer,one who lifts
našû,V,,bring about,bring something,bringing,carry,carrying,lift,make carry,making bear fruit,making carry,raise someone up,raise,rise oneself up,rising
našû,AJ,,bearing,carried,lifted,raised,supporting
natāku,V,,drip
natāru,V,,hack out
natbaktu,N,,waterfall
natbāku,N,,(mountain) gully
naṭālu,V,,be seen,constantly see,look,see,seeing
naṭbahu,N,,chopping block
nāṭilu,AJ,,seeing
naṭpu,AJ,,(meaning unknown)
naṭû,AJ,,suitable
nawāru,V,,be(come) bright,brightening,causing to shine,lighting,make bright,make shine,making shine,uncover
nawiratu,N,,light
nawru,AJ,,bright
nawû,N,,pasturage,steppe
nawû,V,,lay waste,turn into desert
nazuzzu,AJ,,standing
neʾrāru,N,,aid,ally,help
nêʾu,V,,turn back
nēbehu,N,,frieze
nēbertu,N,,crossing(-place),crossing,opposite bank
nēberu,N,,crossing point
nebrītu,N,,hunger
nēhiš,AV,,calmly
nehsu,N,,inlay?
nēhtu,N,,peace
nēhu,AJ,,calm,peaceful
nekelmû,V,,regard malevolently
nēmedu,N,,chair with back
nēmedu,N,,(back)rest,chair with back,socle
nēmequ,N,,wisdom
nēmettu,N,,couch
nēpeštu,N,,work(manship)
nēpešu,N,,(siege) machine,construction
neqelpû,V,,sail,sailing
nēr,NU,,600,all
nērārūtu,N,,aid
nērebu,N,,(mountain) pass,entering,entrance
nērtu,N,,murder
nêru,N,,killer
nêru,V,,kill
nēsepu,N,,shovel
nesû,V,,drive away
nesû,AJ,,distant
nêšakku,N,,(a dignitary)
nešbû,N,,satisfaction
nēšu,N,,lion
nibītu,N,,(one) nominated by,invocation,name,naming
nibṭu,N,,brightness
nību,N,,number
nidnu,N,,gift
nīdu,N,,l(a)ying (down)
nidûtu,N,,abandonment,waste land
nigiṣṣu,N,,crevice
nignakku,N,,censer
nigûtu,N,,joyful song,musical celebration
nikiltu,N,,artful design,cleverness
nikkassu,N,,account(s)
niksu,N,,breach,cutting (off)
nimgallu,N,,(designation of a siege engine)
nindabû,N,,(food) offering
nindanu,N,,(a unit of measure),(cultic) prescription
niphu,N,,ornamental boss,rising
niqittu,N,,damage
nīqu,N,,offering
nīru,N,,yoke
nisaba,N,,grain (goddess)
nishu,N,,excerpt
nisiqtu,N,,selection
nissatiš,AV,,in lamentation
nissatu,N,,wailing
niṣirtu,N,,hypsoma,secret,treasure
nišītu,N,,chosen one,lifting
nišku,N,,bite
nišu,N,,people
nīšu,N,,(oath on the) life
nīšu,N,,lifting
nišūtu,N,,relative(s)
nītiš,AV,,like a siege
nītu,N,,encirclement
niṭlu,N,,appearance,gaze,look
nizirtu,N,,accursed
nizirtu,N,,curse
nizmatu,N,,desire
nuʾʾudu,AJ,,very praiseworthy
nuballu,N,,(eagle's) wing,vanguard
nubattu,N,,evening (rest),evening,vigil ceremonies
nudunnû,N,,dowry
nuggatu,N,,rage
nūgu,N,,jubliation
nuhatimmu,N,,cook
nuhšu,N,,abundance
nukaribbu,N,,gardener
nukkulu,AJ,,skilfully made
nukkumu,AJ,,amassed
nukkusu,AJ,,cut (in piece)
nukurtu,N,,enmity
nulliātu,N,,maliciousness
nummuru,AJ,,very bright
nūnu,N,,fish
nupāru,N,,(frame of) mind,heart
nuppuhu,AJ,,ignited
nurmû,N,,pomegranate
nurruṭu,AJ,,quivering
nūru,N,,light
nusāhu,N,,grain tax
nusâtu,N,,wasted pieces
nussuqu,AJ,,choice
padānu,N,,path
pâdu,V,,imprison
pādû,AJ,,forgiving
paglu,AJ,,powerful
pagru,N,,body,corpse
pagû,N,,monkey
pahāru,V,,gather
pahāru,N,,potter
palāhu,V,,be(come) afraid,constantly revere,inspiring awe,revere,reverence
palāku,V,,draw boundaries
palāqu,V,,slaughter
palāsu,V,,constantly look at,glance,look at,looking at
palāšu,V,,pierce
palgiš,AV,,like a ditch
palgu,N,,canal
palhiš,AV,,fearfully,reverently
palhu,AJ,,frightened,reverent
pālihu,N,,one who fears,one who reveres
palkû,AJ,,broad
palû,N,,dynasty,insignia of kingship,regnal year,reign (of a king)
pāna,AV,,formerly
pānātu,N,,front part,prior time
paniš,AV,,in front
pānītu,N,,past
pānu,N,,before,choice,face,for,forward,front,past,surface
papāhu,N,,cella
papallu,N,,young shoot
pappardaliu,N,,(a whitish semiprecious stone)
papparmīnu,N,,(a whitish semiprecious stone)
paqādu,V,,allocate,appoint,be appointed,be careful,entrust,review,reviewing
paqdu,AJ,,entrusted
pāqidu,N,,carer
parāʾu,V,,cut through
parādu,V,,be(come) fearful
parakku,N,,dais
parāku,V,,be blocked,cause difficulties,make difficulties,put something in opposition
paramāhu,N,,high throne-dais
parāru,V,,scatter,smash
parāsu,V,,ban,block,cut off,decide,deciding,divert,divide,kept away,stop,stopping
parāṣu,V,,be transgressed,break an oath,lie
pargāniš,AV,,in security
pāriʾu,N,,one who cuts through
pariktu,N,,injustice
pārisu,N,,one who decides
parku,AJ,,placed as obstacle
parkullu,N,,stone carver
parrisānu,N,,rowers
parsiktu,N,,(a measure of capacity, mostly used for grain)
parsu,AJ,,decided
parsu,N,,distinctive one
parṣu,N,,divine office,rite
paršu,N,,excrement
pâru,V,,search for
pāru,N,,skin
parû,N,,mule
parūtu,N,,(a type of alabaster)
parzillu,N,,iron
pasālu,V,,turn around
pasāsu,V,,erase
pāsisu,N,,one who erases
paspasu,N,,duck
pasqu,N,,coping (of a wall)
pašāhu,V,,pacify
pašāhu,V,,allow to rest,be(come) at rest,become pacified,pacify,pacifying,repair
pašallu,N,,(an alloy of gold)
pašālu,V,,constantly crawl,crawl
pašāqu,V,,difficulty,make difficult,suffer difficulties,suffering difficulties,undergo continuous anguish
pašāru,V,,forgiving,sell
pašāšu,V,,anoint,be anointed
pašāṭu,V,,efface,erase,obliterate
pašīru,N,,secret place
pašīšu,N,,(a priest)
pašqiš,AV,,with great effort
pašqu,AJ,,difficult,narrow
pašru,AJ,,appeased
paššuru,N,,dining tray,table
pašultu,N,,(a crawling creature)
patāhu,V,,run through (with a sword)
patānu,V,,strengthening
patāqu,V,,be cast,cast,make brick structures
pātiqu,N,,one who fashions
patqu,AJ,,cast
patru,N,,knife,sword
pattiš,AV,,like a canal
pattu,N,,canal
paṭāru,V,,be loosened,break up,dismantle,disperse,have incised,loosen,loosening,resolve
pāṭeru,N,,that which undoes
paṭīru,N,,(a table)
pāṭu,N,,border
pazriš,AV,,secretly
pazru,AJ,,hidden
pelludû,N,,ritual
pendû,N,,(a semiprecious reddish stone)
perʾu,N,,offspring
perku,N,,(a part of a gate),region
perru,N,,detachment?
pērtu,N,,hair
peṣû,AJ,,white
pēthallu,N,,cavalry
pētû,N,,one who opens
petû,AJ,,open
petû,V,,be opened,have an opening made,impart (information),make open up,open,opening
piātu,N,,edge
pīgu,N,,deceit
pīhātu,N,,governor,province
pīhātūtu,N,,governorship
pīlāniš,AV,,like limestone
pilaqqu,N,,spindle
pilku,N,,boundary
pilku,N,,work assignment building walls
pilšu,N,,breach
pīlu,N,,limestone
pinigu,N,,(a cereal or cereal product)
pinku,N,,knob
piqittu,N,,post,provisions,responsibility
pīqu,AJ,,narrow
piriggallu,N,,lion-shaped column pedestal
piriktu,N,,obstacle
pirištu,N,,secret place,secret,specialized knowledge
pirṣātu,N,,lies
pīru,N,,elephant
pisanduppu,N,,tablet container
pisnuqiš,AV,,powerlessly
pišannu,N,,chest
pišertu,N,,disposal
piššatu,N,,oil allotment
pīt bābi,N,,(an Elamite month)
pīt pî,N,,(a ritual)
pitiqtu,N,,brickwork
pitluhu,AJ,,feared
pitnu,N,,chest
pitqu,N,,brickwork,cast metalwork,cast,creation,refining process
pitqudu,AJ,,circumspect,trustworthy
pittu,N,,accordingly
pītu,N,,opening
pû,N,,chaff
pû,N,,command,entrance,mouth,proportion,wording
puggulu,AJ,,strong
puggulu,AJ,,very strong
puhādu,N,,lamb
puhhû,AJ,,blocked up
puhpuhhû,N,,quarrel
puhru,N,,assembly,totality
pulhu,N,,terror
pulluqu,AJ,,slaughtered
puluhtu,N,,awesomeness,fear
pulukkiš,AV,,like a rocky outcrop?
pulukku,N,,boundary,sharp rock
puqqu,AJ,,attentive
puqqu,V,,be anxious
puquttu,N,,thorn
purdû,N,,(a weapon)
purīdu,N,,leg
purkullūtu,N,,craft of the stonecutter
purruku,AJ,,blocked
pursītu,N,,(a bowl)
pūru,N,,(a shallow bowl or platter)
purussû,N,,(legal) decision
pussusu,AJ,,annulled
pusummu,N,,veiled one
puṣû,N,,vacant plot
pušqu,N,,distress,narrow pass
puššuṭu,AJ,,erased
pūtu,N,,frontpiece,opposite,side
putuqqu,AJ,,constantly attentive
puzru,N,,hidden place,refuge
qāʾišu,N,,giver
qabaltu,N,,middle
qablû,AJ,,central
qablu,N,,battle
qablu,N,,centre,hips,in
qābû,N,,one who speaks
qabû,V,,be said,call (by name),command,promise,say,speaking,speech
qabû,AJ,,spoken
qabūtu,N,,bowl
qadu,PRP,,together with
qâdu,V,,ignite
qâdu,AJ,,ignited
qallu,AJ,,light,little
qalû,V,,burn
qâlu,V,,pay attention
qāmû,N,,one who burns
qamû,V,,be burned up,burn (up),cause to burn
qanānu,V,,make a nest
qanānu,V,,make a nest
qannu,N,,border
qanû,N,,(meaning uncertain),reed
qâpu,V,,fall down
qaqqadu,N,,head
qaqqariš,AV,,(down) to the ground,to ground level
qaqqaru,N,,(plot of) ground,distance,earth,ground,site,stretch of land,territory
qarābu,N,,battle
qarānu,V,,stack up
qarāru,V,,grovel
qarbu,N,,(meaning unknown)
qardammu,N,,enemy
qardu,AJ,,valiant
qardu,N,,valiant one
qarītu,N,,grain-store
qarnu,N,,horn-shaped drinking vessel,horn
qarrādu,N,,hero
qarrādūtu,N,,heroism
qašdu,AJ,,pure
qaštu,N,,archer,bow-star,bow
qatānu,V,,make thin
qatāpu,V,,pluck
qatāru,V,,be(come) gloomy
qatnu,AJ,,thin
qātu,N,,hand
qatû,V,,bring to an end,finish
qatû,AJ,,ended
qebēru,V,,burying
qēmu,N,,flour
qerbetu,N,,meadowland
qerbiš,AV,,inside
qerbītu,N,,centre
qerbu,N,,in,interior
qerēbu,V,,approach,approach,are close to each other,constantly bring up,present,presenting
qerītu,N,,banquet
qerû,V,,invite
qiāpu,V,,appoint,believing
qiāšu,V,,give
qibītu,N,,command,prayer,speech
qīdātu,N,,burning
qiddatu,N,,downstream (on a river)
qimītu,N,,burning
qinnu,N,,clan,den,nest
qinû,N,,envy
qīptu,N,,trust
qīpu,N,,representative
qiššû,N,,cucumber
qīštu,N,,gift
qištu,N,,forest
qīšu,N,,forest
qitrudu,N,,very warlike one
qītu,N,,end
qû,N,,(a capacity measure)
qû,N,,flax,thread,web
quʾʾû,V,,wait for
qûʾiš,AV,,like threads
qubû,N,,lamentation
qudmu,N,,early time
qulliu,N,,(a vessel)
qulmû,N,,(kind of) axe,axe
qūltu,N,,silence
qūlu,N,,silence
quppu,N,,cage
quppû,N,,knife
quppû,N,,scalpel
qurādu,N,,warrior
qurbu,N,,group
qurbūtu,N,,bodyguard
qurdu,N,,heroism
qurpissu,N,,helmet
qurqurru,N,,coppersmith
qurrû,AJ,,invited
qurunniš,AV,,into a heap
qurunnu,N,,heap
qutrēnu,N,,incense (offering)
qutru,N,,smoke
quttunu,AJ,,very thin
rāʾimu,N,,one who loves
raʾsu,N,,tribal chief
rab kāri,N,,harbourmaster
rab ṭupšarri,N,,chief scribe
rab-šāqê,N,,chief cupbearer
rabābu,V,,calm down,grow soft
rabannu,N,,(a high functionary)
rabāṣu,V,,lie down,make lie down
rabbû,AJ,,large
rābiṣu,N,,(a protective genius)
rabîš,AV,,greatly,magnificently
râbu,V,,make shake,shake,tremble
rabû,V,,become great,bring up,elevate in rank,enlarge,grow up,make surpassing,making surpassing
rabû,AJ,,elder,great,large,old,senior,tall
rabû,N,,adulthood,chief,noble,old one
radādu,V,,drive away,pursue,pursue
rādu,N,,downpour
raggu,N,,wicked person
rahāṣu,V,,be devastated,devastate,flood
rahāṣu,V,,encourage,trust
rāhiṣu,N,,one who devastates
rakābu,V,,embrace something,load onto a boat,load,ride
rakāsu,V,,arrange in order,bind,conclude,construct,fasten,get ready,make construct,provide offerings,providing offerings,set ready,tie on
rakbu,AJ,,riding
rakbû,N,,messenger
rākibu,N,,rider
raksu,AJ,,joined,tied,tight
raksu,N,,raft
ramāku,V,,bathe oneself,constantly bathe,wash
ramāmu,V,,roar
ramānu,N,,one's own,self
ramku,N,,(a cultic functionary)
ramû,V,,be(come) loose
ramû,AJ,,endowed,occupied
ramû,V,,establish (a residence),install in a place of residence,occupy,set in place,settle,take up a residence,take up residence
râmu,V,,love
râmu,V,,present
rapādu,V,,roam
rapādu,V,,constantly roam,roam
rapāqu,V,,put in fetters
rapāsu,V,,beat,pound
rapāšu,V,,expand,expanding,increase,widen
rappu,N,,(neck) stock
rapšu,AJ,,extensive,wide
raqqatu,N,,swamp
raqqu,AJ,,thin
raqqu,N,,turtle
rasābu,V,,smite,smiting
raṣāpu,V,,build
raṣmu,AJ,,powerful
rašādu,V,,establishing firmly,fasten securely,fastening securely,lay foundations of
rašbu,AJ,,awe-inspiring
rašdu,AJ,,firmly founded
rāšibu,N,,awe-inspiring one
rašû,V,,acquire,allow someone to acquire,come to have,coming to have,obtain,possessing
rašû,AJ,,acquired
rašubbatu,N,,awesomeness
raṭbu,AJ,,moist
rāṭu,N,,channel
rēʾû,N,,shepherd
reʾû,V,,constantly shepherd,graze,shepherd,shepherding
rēʾûtu,N,,shepherdship
rebītu,N,,district,square
rebû,AJ,,fourth
redû,V,,add,cause to flow out,lead,make (a fluid) flow,pursue,travel
rēdû,N,,administrator,soldier
rēhtu,N,,leftovers,remainder
rēhu,N,,remainder
rēmēnû,AJ,,merciful
rēmēnû,N,,merciful one
rēmu,N,,compassion
rēqu,AJ,,distant
rēṣu,N,,helper
rēṣūtu,N,,assistance,help
rēšiš,AV,,like a slave
rēštû,AJ,,first quality,first,firstborn,foremost,original
rēštû,N,,firstborn
rēštu,N,,(meaning unknown),first fruits,first rank
rēšu,N,,beginning,front end,head,slave,summit,top,upper side
rēšūtu,N,,slavery
retû,AJ,,fixed
retû,V,,fix in place,install,set in place
riābu,V,,compensate,replace
riāšu,V,,rejoice
rību,N,,compensation,replacement
rību,N,,setting (of the sun or a star)
rīddu,N,,common sense
rīdu,N,,persecution
ridûtu,N,,domain,succession,successor
riggatu,N,,injustice?
rigmu,N,,sound
rihiṣtu,N,,destruction
rihṣu,N,,destruction
rikistu,N,,conspiracy
riksu,N,,band,bond,covenant,organization,structure
rīmāniš,AV,,like a wild bull
rimītu,N,,residence
rimku,N,,washing ceremony
rīmtu,N,,wild cow
rīmu,N,,wild bull
rīqu,N,,aromatic substance
rīqūtu,N,,emptiness
rīṣu,N,,help
rīštu,N,,exultation,rejoicing
ritkusu,AJ,,permanently bound
ritmuku,AJ,,bathed
ritpāšu,AJ,,vast
ritpušu,AJ,,broad
rittu,N,,hand
rîtu,N,,pasture
ruʾāmu,N,,lovemaking
ruʾtu,N,,spittle
rubātu,N,,princess,queen
rubû,N,,noble,prince,ruler
rubûtu,N,,rulership
rukkusu,AJ,,harnessed
rukūbu,N,,mount,riding,vehicle
rûmtu,N,,darling
rupšu,N,,width
rūqiš,AV,,from afar
ruqqû,V,,process oil
rūqu,AJ,,distant,unfathomable
rūqu,N,,faraway place
ruššû,AJ,,red
rūštu,N,,(a fine quality of oil)
rušumtu,N,,swamp
rušumtu,N,,wet mud
sābu,N,,(a red stone)
sadāru,V,,(do something) regularly,arrange something properly,array,being regular,lining up,place in order,placing in order
saddinu,N,,(a tunic?)
sadru,AJ,,lined,regular
sagbu,N,,(a class of soldier)
sāgu,N,,sanctury
sahālu,V,,pierce
sahāpu,V,,be overwhelmed,cause to overwhelm,envelop,make envelop,overwhelm,spread
sahāru,V,,keep turning around,make go around,seek to help,surround,turn back,turn to s.o.'s side
sahhiš,AV,,like a meadow
sahhu,N,,like a meadow
sāhiru,N,,one who sorrounds,searcher,surrounding
sahliu,N,,cress
sahmaštu,N,,rebellion
sahpu,AJ,,covered
sakālu,V,,acquire
sakāpu,V,,overthrow,overthrowing,push down
sakīku,N,,(mud) deposits
sākipu,N,,one who overthrows
sakkû,N,,cultic rites
sakku,AJ,,blocked
sakru,AJ,,refined
salāhu,V,,sprinkle (with)
salāmu,N,,amity
salāmu,V,,restitution
salātu,N,,family
salātu,V,,slice through
salhu,AJ,,sprinkled
salīmu,N,,divine pardon,peace
sallu,N,,tray?
salmu,AJ,,friendly
salmu,N,,peaceful one
samānû,AJ,,eighth
samītu,N,,wall-plinth
sammû,N,,lyre
samnu,N,,oath
sāmtu,N,,carnelian
sāmu,AJ,,red
sanānu,V,,making flow
sanāqu,V,,approach,approaching,check,checking,cross-examine
sandâniš,AV,,like a bird-catcher
sangilimud,N,,(a bluish stone)
sāniqu,N,,controller
sanqu,AJ,,disciplined
santakku,N,,one,wedge
sapādu,V,,mourn
sapāhu,V,,scatter,scattering
sapannu,N,,plain
sapānu,V,,flatten,flattening,making flatten
sapāru,N,,(deity's) net
sapdu,AJ,,mourning
saphu,AJ,,scattered
sapīnatu,N,,boat
sāpinu,N,,flattener
sapsapu,N,,lip
saqqu,N,,sack(cloth)
sarāhu,V,,be ruined
sarāqu,V,,strew
sariyam,N,,(coat of) armour
sarru,N,,criminal
sartu,N,,falsehood
sâru,V,,whirl around
satālu,V,,plant
sattukku,N,,regular delivery
sebe,NU,,seven
sebîšu,AV,,seven times
sebû,AJ,,seventh
sehlu,N,,stab (of pain)
sehpu,N,,covering
sehru,N,,region,turn
sehû,V,,rise up,ruin,wreak
sekēru,V,,block up
sekret ēkalli,N,,palace woman
sekretu,N,,enclosed (woman)
sellu,N,,archivolt
serdu,N,,olive tree
serdû,N,,carrying-pole
serhu,N,,debris
serqu,N,,strewn offering
serremtu,N,,female onager
serrēmu,N,,onager
sêru,V,,plaster
siāmu,V,,dye red
siāqu,V,,reduce
sidirtu,N,,line of battle
sidru,N,,line of battle,row
sihirtu,N,,entirety,surroundings
sīhu,N,,rebellion
sikiltu,N,,(hoarded) property
sikiptu,N,,repulse
sikkatu,N,,cone,peg,plowshare
sikkūru,N,,bar
silittu,N,,offtake
simakku,N,,(a shrine)
simānu,N,,season
simmagir,N,,(a minister of the Babylonian king)
simmiltu,N,,stair(case)
simmu,N,,wound
simtu,N,,appropriate characteristic,appropriate procedure,appropriate symbol,characteristic,representation,specification(s)
sindû,N,,(a type of wood)
sinnišāniš,AV,,into a woman
sinništu,N,,female,woman
siparru,N,,bronze
sipittu,N,,mourning (rites)
sippu,N,,(door-)jamb
sīqu,AJ,,narrow
sīrāšû,N,,brewer
sīru,N,,(wall-)plaster
sissiktu,N,,hem
sisû,N,,horse
sittūtu,N,,those remaining
suādu,N,,(an aromatic plant)
sudduru,AJ,,set about
sugullu,N,,herd
suhhurtu,N,,retreat
suhīru,N,,foal
suhurmāšu,N,,(mythical) goat-fish
sukkalmahhu,N,,chief minister
sukku,N,,shrine
sullû,V,,appeal
sullû,N,,deception
sullumu,AJ,,reconciled
sulummû,N,,peace (treaty),peace-making
suluppu,N,,date
SUM.NINDA,N,,(a festival)
summatu,N,,(female) dove
summuhu,AJ,,miscellaneous
sunnunu,AJ,,made flow
sunqu,N,,famine
suppû,V,,beseech
supû,N,,prayer
supūru,N,,sheepfold
sūqu,N,,street
surāru,N,,prayer
surdû,N,,falcon
surmahhu,N,,chief lamentation-priest
surqēnu,N,,strewn offering
surrātu,N,,lies
surriš,AV,,quickly
surruqu,AJ,,strewn
susānu,N,,(a vessel)
sūtu,N,,(a capacity measure)
ṣabābu,V,,care for,teaching (fledglings) to spread (wings)
ṣabāru,V,,shape
ṣabāru,V,,produce heat lightning
ṣabātu,V,,capture,incorporate,make occupy,make someone hold,make someone take,make take,seize,seizing,set in place,set,settle,starting,take over,take,taking
ṣabītu,N,,gazelle
ṣābitu,N,,one who takes
ṣābitu,N,,gazelle,who holds
ṣabtu,AJ,,drawn up,kept at,seized up,seized,taken
ṣabû,V,,wish (for)
ṣabu,AJ,,wished for
ṣābu,N,,people,troops
ṣaddu,N,,portent
ṣâdu,V,,roam about
ṣahharu,N,,(a kind of grain)
ṣalāʾu,V,,cast off,cause to lay down,lay down,throw (down)
ṣalālu,V,,allow to rest,sleep,sleep
ṣalāmu,V,,turn something black
ṣaliptu,N,,lying
ṣallamtu,N,,basalt
ṣalmu,AJ,,black
ṣalmu,N,,black one
ṣalmu,N,,effigy,image
ṣāltu,N,,combat
ṣālūtu,N,,conflict
ṣamādu,N,,team
ṣamādu,V,,cause to bind up,harness
ṣamāru,V,,strive for,wish (for)
ṣamdu,AJ,,equipped,harnessed
ṣarāhu,V,,cry out
ṣarāhu,V,,become angry,heat up,heating up
ṣarāhu,V,,make flash
ṣarāmu,V,,make an effort
ṣarāpu,V,,dye (red)
ṣarāšu,V,,spread out,spreading out
ṣarbatu,N,,poplar
ṣarhu,AJ,,hot-tempered
ṣāriru,N,,(a gold alloy)
ṣarpiš,AV,,loud and bitterly
ṣarpu,AJ,,baked,dyed
ṣarpu,N,,silver
ṣayyādu,N,,vagrant
ṣehēru,V,,reduce,reducing
ṣehheru,AJ,,very young
ṣehru,N,,childhood
ṣehru,AJ,,small,young
ṣehru,N,,lowly person,young one
ṣēlāniš,AV,,sideways
ṣēlu,N,,side
ṣelû,V,,burning
ṣēnu,N,,evil
ṣēnu,N,,flock,sheep and goats
ṣerhu,N,,lamentation
ṣēriš,AV,,towards,upon
ṣerpu,N,,red spot
ṣerretu,N,,nose-rope
ṣerru,N,,snake
ṣerru,N,,socket for doorpost
ṣēru,N,,against,back,in addition to,on,open country,to
ṣētu,N,,bright light
ṣiātiš,AV,,for ever
ṣiātu,N,,distant time
ṣibittu,N,,captivity,correct behavior,prison
ṣibtu,N,,(a tax on cattle),interest
ṣibtu,N,,seizure
ṣibûtu,N,,what is needed,wish
ṣiddu,N,,common people
ṣidītu,N,,(travel) provisions
ṣillu,N,,protection,shade
ṣimdu,N,,(yoke-)team,binding,fixed plan
ṣimittu,N,,(yoke-)team,binding
ṣippatu,N,,fruit orchard
ṣipru,N,,(a metal ornament),point
ṣirihtu,N,,inflammation
ṣīru,AJ,,exalted,high-ranking,lofty,magnificent
ṣīru,N,,envoy,exalted one
ṣiṣṣu,N,,(a wooden bar?)
ṣīt šamši,N,,sunrise
ṣītān,AV,,in the east
ṣītu,N,,exit,issue,place of origin
ṣubātiš,AV,,into a garment
ṣubātu,N,,garment,textile
ṣubbû,V,,be recognizable,form,inspect
ṣubbubu,AJ,,spread
ṣubbutu,AJ,,edged
ṣudû,N,,rations
ṣuhhuru,AJ,,(meaning uncertain)
