g m t,root,L1091630
g n ',root,L1091631
g n h,root,L1091632
g n n,root,L1091633
g n ṣ,root,L1091634
g p ',root,L1091635
g p r,root,L1091636
g p š,root,L1091637
g r ',root,L1091638
g r d,root,L1091639
g r h,root,L1091640
g r m,root,L1091641
g r n,root,L1091642
g r š,root,L1091643
g r ṣ,root,L1091644
g š ',root,L1091645
g š r,root,L1091646
g š š,root,L1091647
g z ',root,L1091648
g z z,root,L1091649
h ' b,root,L1091650
h ' d,root,L1091651
h ' l,root,L1091652
h ' p,root,L1091653
h ' q,root,L1091654
h ' r,root,L1091655
h ' š,root,L1091656
h ' t,root,L1091657
h b ',root,L1091658
h b b,root,L1091659
h b š,root,L1091661
h b r,root,L1091660
h b ṣ,root,L1091662
h d l,root,L1091663
h d q,root,L1091664
h d r,root,L1091665
h d š,root,L1091666
h h ',root,L1091667
h k ',root,L1091668
h k m,root,L1091669
h k r,root,L1091670
h l ',root,L1091671
h l b,root,L1091672
h l p,root,L1091673
h l ṣ,root,L1091674
h l š,root,L1091675
h l t,root,L1091676
h m ',root,L1091677
h m l,root,L1091679
h m ṣ,root,L1091681
h m d,root,L1091678
h m r,root,L1091680
h m š,root,L1091682
h n ',root,L1091683
h n m,root,L1091684
h n n,root,L1091685
h n p,root,L1091686
h n q,root,L1091687
h n š,root,L1091688
h p d,root,L1091690
h p ',root,L1091689
h r b,root,L1091696
h p p,root,L1091691
p r ṣ,root,L1092005
p r ṭ,root,L1092006
p ṣ ',root,L1092009
p ṣ d,root,L1092010
p s h,root,L1092011
p s k,root,L1092012
p š l,root,L1092013
p s l,root,L1092014
p ṣ m,root,L1092015
p s r,root,L1092018
p š n,root,L1092016
p s q,root,L1092017
p ṣ ṣ,root,L1092019
p s s,root,L1092020
p š š,root,L1092021
h l q,root,L1088189
p š ṭ,root,L1088191
q r ',root,L1088192
p r d,root,L1088196
q t n,root,L1088197
p t l,root,L1088200
q b r,root,L1088202
p k r,root,L1088203
p s n,root,L1088205
p t ',root,L1088208
p z r,root,L1088210
p l ',root,L1088212
p š ',root,L1088214
p š q,root,L1088215
q r r,root,L1088216
q l p,root,L1088217
s h l,root,L1088220
r ṣ p,root,L1088221
r d ',root,L1088222
q t r,root,L1088223
š n n,root,L1088224
š m t,root,L1088225
š l m,root,L1088226
s k k,root,L1088227
š h ṭ,root,L1088228
r p š,root,L1088229
r m k,root,L1088230
r h ṣ,root,L1088231
r q d,root,L1088232
r g m,root,L1088233
r d p,root,L1088234
ṣ l l,root,L1088235
š k n,root,L1088236
p t h,root,L1092022
p ṭ m,root,L1092023
p t q,root,L1092024
q ' ',root,L1092025
q ' b,root,L1092026
q ' d,root,L1092027
q ' l,root,L1092028
q ' p,root,L1092029
q ' š,root,L1092030
q d ',root,L1092033
q d p,root,L1092034
q b l,root,L1092031
q b t,root,L1092032
q d š,root,L1092035
q l l,root,L1092036
q l t,root,L1092037
q m m,root,L1092039
q m š,root,L1092040
q m ',root,L1092038
q n ',root,L1092041
q n n,root,L1092042
q n p,root,L1092043
q p ',root,L1092044
q p l,root,L1092045
q r d,root,L1092048
q r h,root,L1092049
q r b,root,L1092046
q r m,root,L1092050
q r š,root,L1092051
q š d,root,L1092052
q ṭ ',root,L1092053
q t l,root,L1092055
q t p,root,L1092056
q ṭ p,root,L1092057
q t ',root,L1092054
q w ',root,L1092058
r ' ',root,L1092059
r ' b,root,L1092060
r ' d,root,L1092061
r ' h,root,L1092062
r ' k,root,L1092063
r ' m,root,L1092064
r ' q,root,L1092065
r ' s,root,L1092066
r ' š,root,L1092067
r ' ṣ,root,L1092068
r ' ṭ,root,L1092069
r ' z,root,L1092070
r b b,root,L1092071
r b k,root,L1092072
r g ',root,L1092078
r g b,root,L1092079
hamālu,verb,L1093245
hamāru,verb,L1093246
hamāšu,verb,L1093247
hunnû,verb,L1093248
hanû,verb,L1093249
hanāmu,verb,L1093250
hanānu,verb,L1093251
palāsu,verb,L1086907
nêru,verb,L1086888
padû,verb,L1086900
pa'āṣu,verb,L1086899
pagālu,verb,L1086901
pahādu,verb,L1086903
palāhu,verb,L1086906
panû,verb,L1086912
paqādu,verb,L1086915
patānu,verb,L1086938
qadādu,verb,L1086977
parāku,verb,L1086921
parāsu,verb,L1086922
qalāpu,verb,L1086979
qarāru,verb,L1086988
pasāmu,verb,L1086927
pašāqu,verb,L1086928
pašû,verb,L1086934
piāqu,verb,L1086957
pazāru,verb,L1086943
parā'u,verb,L1086919
pašāhu,verb,L1086926
pašāru,verb,L1086929
pesēnu,verb,L1086953
pukkuru,verb,L1086969
qebēru,verb,L1086996
qatānu,verb,L1086991
parādu,verb,L1086920
patālu,verb,L1086936
qerû,verb,L1086998
pašāṭu,verb,L1086930
puhhu,verb,L1086965
rahāṣu,verb,L1087022
ramāku,verb,L1087027
rapāšu,verb,L1087036
rehû,verb,L1087043
sadāru,verb,L1087071
ṣabābu,verb,L1087068
ṣabātu,verb,L1087069
šahānu,verb,L1087078
sahāpu,verb,L1087079
sahāru,verb,L1087080
sahāšu,verb,L1087081
šahāṭu,verb,L1087084
šalā'u,verb,L1087089
šakānu,verb,L1087088
qu'û,verb,L1087006
riāqu,verb,L1087050
ra'ābu,verb,L1087013
radāpu,verb,L1087019
ragāmu,verb,L1087020
raqādu,verb,L1087038
raṣāpu,verb,L1087039
rahāšu,verb,L1087021
redû,verb,L1087042
rêṣu,verb,L1087048
re'û,verb,L1087041
ša'ālu,verb,L1087066
šagāmu,verb,L1087075
sahālu,verb,L1087077
šagāšu,verb,L1087076
šapāru,verb,L1088248
šurru,verb,L1088274
sâru,verb,L1088277
šêlu,verb,L1088288
h p t,root,L1091693
h q m,root,L1091694
h r d,root,L1091698
h r m,root,L1091700
h r p,root,L1091701
h p r,root,L1091692
h q r,root,L1091695
h r k,root,L1091699
h r r,root,L1091702
h r s,root,L1091703
h r ṣ,root,L1091704
h r ṭ,root,L1091705
h ṣ ',root,L1091706
h s ',root,L1091708
h ṣ b,root,L1091709
h š b,root,L1091710
h š h,root,L1091711
h š ',root,L1091707
' n š,root,L1090453
k ṣ ṣ,root,L1090454
k š p,root,L1090455
k r ',root,L1090456
k p ṣ,root,L1090457
h ' ṭ,root,L1090458
p ' q,root,L1090459
q b ',root,L1090460
k ṣ r,root,L1090461
k š d,root,L1090462
k r ṣ,root,L1090463
k r r,root,L1090464
q d d,root,L1090465
p q d,root,L1090466
p l h,root,L1090467
n š r,root,L1090468
n š b,root,L1090469
n k š,root,L1090470
h d ',root,L1090472
h d d,root,L1090473
h b l,root,L1090474
m q t,root,L1090475
m k s,root,L1090476
m g g,root,L1090477
m d d,root,L1090478
m r q,root,L1090480
m h r,root,L1090481
l q t,root,L1090485
l p t,root,L1090486
l b n,root,L1090488
l b š,root,L1090489
l b b,root,L1090492
ṣ ' l,root,L1090496
s m ',root,L1090497
n š ',root,L1090498
l w ',root,L1090499
p t n,root,L1090501
s n q,root,L1090503
' d l,root,L1090903
' d m,root,L1090905
' d p,root,L1090906
' d q,root,L1090908
' l ',root,L1091287
' l ' ',root,L1091288
' l d,root,L1091289
' l h,root,L1091290
' l l ',root,L1091291
' l p,root,L1091292
' l ṣ,root,L1091293
' l t,root,L1091294
' m ',root,L1091295
' m m,root,L1091297
' m q,root,L1091298
' m r,root,L1091299
' m s,root,L1091300
' m ṣ,root,L1091302
' m š,root,L1091303
' n ',root,L1091304
' n b,root,L1091306
' n h,root,L1091309
' n q,root,L1091311
' n t,root,L1091312
' p ',root,L1091314
' p l,root,L1091316
' p p,root,L1091317
' p r,root,L1091319
' p s,root,L1091324
' q ',root,L1091327
' q b,root,L1091329
' q q,root,L1091332
' q r,root,L1091333
' r ',root,L1091335
' r d,root,L1091338
' r h,root,L1091340
' r m,root,L1091343
' r p,root,L1091346
' r r,root,L1091348
' r s ',root,L1091368
' s ',root,L1091369
' s d,root,L1091370
' s h,root,L1091371
' s k,root,L1091372
r b š,root,L1092074
r d d,root,L1092076
r g g,root,L1092080
r g š,root,L1092081
r b q,root,L1092073
r b ṣ,root,L1092075
r d m,root,L1092077
r h ',root,L1092082
r h p,root,L1092085
r h t,root,L1092086
r k b,root,L1092088
r h b,root,L1092083
r h h,root,L1092084
r h ṭ,root,L1092087
r k k,root,L1092089
r k n,root,L1092090
r k p,root,L1092091
r k š,root,L1092092
r m m,root,L1092093
r m ṣ,root,L1092094
r p d,root,L1092096
r p ',root,L1092095
r p s,root,L1092098
r p q,root,L1092097
r p t,root,L1092099
r p ṭ,root,L1092100
r q ',root,L1092101
r q b,root,L1092102
r q q,root,L1092103
r ṣ ',root,L1092104
r s ',root,L1092105
r š ',root,L1092106
r š b,root,L1092107
r s b,root,L1092108
r š d,root,L1092109
r ṣ d,root,L1092110
r š k,root,L1092111
r s n,root,L1092112
r ṣ n,root,L1092113
r s p,root,L1092114
r š š,root,L1092115
r t ',root,L1092116
r ṭ b,root,L1092117
r t t,root,L1092121
r t h,root,L1092118
r ṭ p,root,L1092120
r w ',root,L1092122
r t m,root,L1092119
ana,preposition,L1086305
ina,preposition,L1086604
' s l,root,L1091373
' s m,root,L1091374
' s p,root,L1091375
' s q,root,L1091376
' s r,root,L1091377
' ṣ ',root,L1091378
' ṣ b,root,L1091379
' ṣ l,root,L1091381
' ṣ n,root,L1091394
' ṣ p,root,L1091395
' š ',root,L1091396
' š š,root,L1091398
' t ',root,L1091399
' t k,root,L1091400
' t n,root,L1091405
' t r,root,L1091406
' ṭ ',root,L1091440
' ṭ l,root,L1091442
' z ',root,L1091444
' z b,root,L1091445
' z r,root,L1091446
b ' ',root,L1091451
b ' d,root,L1091452
b ' l,root,L1091453
b ' r,root,L1091454
b ' š,root,L1091455
b ' t,root,L1091456
b ' ṭ,root,L1091457
b b l,root,L1091458
b d ',root,L1091460
b d d,root,L1091461
b d h,root,L1091462
b d m,root,L1091463
b d q,root,L1091464
b d š,root,L1091465
b h ',root,L1091467
b h r,root,L1091468
b h š,root,L1091469
b k ',root,L1091471
b l ',root,L1091472
b l k t,root,L1091473
b l l,root,L1091474
p q r,root,L1091505
p l l,root,L1091506
p g ',root,L1091507
p d ',root,L1091508
n z r,root,L1091510
p n n,root,L1091511
m z z,root,L1091512
m z r,root,L1091513
m z q,root,L1091514
' b ṭ,root,L1091546
' d k,root,L1091547
' d r,root,L1091548
' k b,root,L1091549
' š p,root,L1091553
' š ṭ,root,L1091554
b l m,root,L1091555
b q l,root,L1091556
b q n,root,L1091558
b q r,root,L1091559
b q m,root,L1091557
b q š,root,L1091560
b r ',root,L1091561
b r h,root,L1091562
b r r,root,L1091563
b r š,root,L1091564
b r ṣ,root,L1091565
b š ',root,L1091566
b s l,root,L1091567
b š l,root,L1091568
b s m,root,L1091569
b ṣ r,root,L1091570
b s r,root,L1091571
b ṣ ṣ,root,L1091572
b š š,root,L1091573
b ṭ ',root,L1091574
b ṭ l,root,L1091575
b t r,root,L1091576
b z ',root,L1091577
b z h,root,L1091578
d ' b,root,L1091579
d ' l,root,L1091580
d ' m,root,L1091581
d ' n,root,L1091582
d ' p,root,L1091583
d ' r,root,L1091584
d ' ṣ,root,L1091585
d ' š,root,L1091586
d b q,root,L1091587
d b r,root,L1091588
d g l,root,L1091589
d h ',root,L1091590
d h s,root,L1091591
d k ',root,L1091592
d k m,root,L1091593
d l b,root,L1091594
d l h,root,L1091595
d l p,root,L1091596
d m ',root,L1091597
d m š,root,L1091598
d m ṣ,root,L1091599
d n ',root,L1091600
d n n,root,L1091601
d p n,root,L1091602
d p r,root,L1091603
d q q,root,L1091604
d q š,root,L1091605
d r ',root,L1091606
d r g,root,L1091607
d r k,root,L1091608
d r q,root,L1091609
d r r,root,L1091610
t ' ',root,L1093226
h š l,root,L1091712
h s p,root,L1091713
h š r,root,L1091714
h s r,root,L1091715
h š š,root,L1091716
h ṣ ṣ,root,L1091717
h s s,root,L1091718
h ṭ ',root,L1091719
h t k,root,L1091720
h ṭ p,root,L1091721
h t r,root,L1091722
h ṭ ṭ,root,L1091723
h w ',root,L1091724
h z ',root,L1091725
h z q,root,L1091726
k ' ',root,L1091727
k ' d,root,L1091729
k ' l,root,L1091730
k ' n,root,L1091731
k ' p,root,L1091732
k ' r,root,L1091733
k ' ṣ,root,L1091735
k b ṣ,root,L1091741
k b ',root,L1091737
k b d,root,L1091738
k ' š,root,L1091734
k ' s,root,L1091736
k b r,root,L1091740
k d r,root,L1091745
k b l,root,L1091739
k d d,root,L1091742
k d n,root,L1091743
k d p,root,L1091744
k l m,root,L1091747
k l ṣ,root,L1091748
k m ',root,L1091749
k m m,root,L1091752
k m r,root,L1091753
k m š,root,L1091755
k n ',root,L1091756
k n k,root,L1091758
k n p,root,L1091760
k n z,root,L1091762
k l l,root,L1091746
k m d,root,L1091750
k m l,root,L1091751
k m ṣ,root,L1091754
k n b,root,L1091757
k n š,root,L1091761
k n n,root,L1091759
k p ',root,L1091763
k p d,root,L1091764
k p p,root,L1091765
k p š,root,L1091766
k p s,root,L1091767
k p t,root,L1091768
k r k,root,L1091769
k r m,root,L1091770
k r s,root,L1091771
k ṣ ',root,L1091773
k r ṭ,root,L1091772
k š ',root,L1091774
k s ',root,L1091775
k ṣ b,root,L1091776
k ṣ d,root,L1091777
k š h,root,L1091778
k ṣ p,root,L1091779
k š r,root,L1091780
k s r,root,L1091781
k š š,root,L1091783
k š ṭ,root,L1091785
k s s,root,L1091782
k ṣ ṭ,root,L1091784
k t ',root,L1091786
k ṭ p,root,L1091787
k z z,root,L1091793
l ' k,root,L1091797
k t r,root,L1091788
k t t,root,L1091789
k w ',root,L1091790
k z b,root,L1091791
k z r,root,L1091792
l ' ',root,L1091794
l ' b,root,L1091795
l ' d,root,L1091796
še'û,verb,L1088284
sapādu,verb,L1088245
šapālu,verb,L1088247
šarāmu,verb,L1088266
hanāpu,verb,L1093252
hanāqu,verb,L1093253
hapāpu,verb,L1093254
hapāru,verb,L1093255
hapātu,verb,L1093256
huqqumu,verb,L1093257
haqāru,verb,L1093258
harābu,verb,L1093259
harādu,verb,L1093260
harāku,verb,L1093261
harāpu,verb,L1093262
harāru,verb,L1093263
harāsu,verb,L1093265
harāṣu,verb,L1093266
harāṭu,verb,L1093267
haṣābu,verb,L1093269
hašābu,verb,L1093271
hašāhu,verb,L1093272
hašāru,verb,L1093281
haṣāṣu,verb,L1093282
hatāku,verb,L1093283
haṭāpu,verb,L1093284
hatāru,verb,L1093285
haṭāṭu,verb,L1093286
hawû,verb,L1093287
hazû,verb,L1093288
hutenzu,verb,L1093289
hazāqu,verb,L1093290
kâdu,verb,L1093291
kânu,verb,L1093292
kâpu,verb,L1093294
kâšu,verb,L1093295
kubbû,verb,L1093297
kabālu,verb,L1093299
kabāru,verb,L1093300
kadādu,verb,L1093301
kuddunu,verb,L1093302
kadāpu,verb,L1093306
kadāru,verb,L1093307
kullumu,verb,L1093308
kalāṣu,verb,L1093310
kamādu,verb,L1093311
kamālu,verb,L1093312
kummusu,verb,L1093380
kuppuṣu,verb,L1093381
muddudu,verb,L1093382
nagarruru,verb,L1093383
naplusu,verb,L1093385
šuharmuṭu,verb,L1093396
šulmudu,verb,L1093397
ubburu,verb,L1093399
uddušu,verb,L1093400
zunnunu,verb,L1093401
kamāru,verb,L1093513
kanû,verb,L1093577
kunnubu,verb,L1093578
kanāku,verb,L1093579
kanānu,verb,L1093580
kunnupu,verb,L1093581
kanāšu,verb,L1093582
kanāzu,verb,L1093583
kapādu,verb,L1093584
kapāpu,verb,L1093585
kapāšu,verb,L1093586
kapātu,verb,L1093587
karāku,verb,L1093588
karāmu,verb,L1093589
kašû,verb,L1093591
kaṣābu,verb,L1093592
kaṣādu,verb,L1093593
kaṣāpu,verb,L1093594
kašāru,verb,L1093595
kasāru,verb,L1093596
kasāsu,verb,L1093597
kašāšu,verb,L1093598
kašāṭu,verb,L1093599
kawû,verb,L1093600
kazābu,verb,L1093601
lâdu,verb,L1093602
luāmum,verb,L1093603
lâšu,verb,L1093604
šalû,verb,L1087101
ṣalālu,verb,L1087091
šamāhu,verb,L1087106
ṣamû,verb,L1087113
sakāku,verb,L1087087
ṣalā'u,verb,L1087090
šamātu,verb,L1087108
šalāṭu,verb,L1087095
ṣâlu,verb,L1087102
šanā'u,verb,L1087114
šanānu,verb,L1087115
lagāgu,verb,L1093608
lahābu,verb,L1093609
lehēmu,verb,L1093610
lahāšu,verb,L1093611
lahātu,verb,L1093612
lahāṭu,verb,L1093613
lakû,verb,L1093614
lekû,verb,L1093615
lakādu,verb,L1093616
lukkusu,verb,L1093618
lukkuku,verb,L1093617
lukkuṣu,verb,L1093619
lalû,verb,L1093620
lamāmu,verb,L1093621
lemēnu,verb,L1093622
lummuṣu,verb,L1093623
lapānu,verb,L1093624
lapāpu,verb,L1093625
laqāhu,verb,L1093626
lasāmu,verb,L1093627
latāku,verb,L1093628
lazāzu,verb,L1093629
mâhu,verb,L1093630
madālu,verb,L1093643
madāru,verb,L1093644
magāru,verb,L1093645
mugguru,verb,L1093646
muggušu,verb,L1093647
mahāhu,verb,L1093648
mahālu,verb,L1093649
makāku,verb,L1093650
mekēlu,verb,L1093651
makāru,verb,L1093652
makāšu,verb,L1093653
malû,verb,L1093654
malāhu,verb,L1093655
mēlulu,verb,L1093656
malāsu,verb,L1093657
malāšu,verb,L1093660
malātu,verb,L1093661
manû,verb,L1093662
marāhu,verb,L1093663
marāru,verb,L1093664
marāsu,verb,L1093665
marāṭu,verb,L1093666
mašādu,verb,L1093667
masāhu,verb,L1093668
mašāhu,verb,L1093669
masāku,verb,L1093670
mašālu,verb,L1093671
mašāru,verb,L1093676
masāru,verb,L1093677
maṭû,verb,L1093679
matāhu,verb,L1093680
matāqu,verb,L1093681
matāru,verb,L1093682
mazāqu,verb,L1093683
mazāru,verb,L1093684
muzzuzu,verb,L1093685
nâpu,verb,L1093687
nâṣu,verb,L1093690
nâṭu,verb,L1093691
nabābu,verb,L1093692
nabāhu,verb,L1093693
nabāku,verb,L1093694
nabāzu,verb,L1093695
nadādu,verb,L1093697
nadāqu,verb,L1093698
nadāru,verb,L1093699
nadāšu,verb,L1093700
nagû,verb,L1093702
nagābu,verb,L1093703
nagāgu,verb,L1093704
nagālu,verb,L1093706
nagāšu,verb,L1093707
nahû,verb,L1093709
nahālu,verb,L1093710
nahāru,verb,L1093711
nahātu,verb,L1093712
nuhhutu,verb,L1093713
nuhhuṭu,verb,L1093716
nakālu,verb,L1093722
nakāmu,verb,L1093725
nalāšu,verb,L1093729
napādu,verb,L1093734
napāgu,verb,L1093735
napāqu,verb,L1093736
nuppuqu,verb,L1093738
napāru,verb,L1093739
napāṣu,verb,L1093740
napātu,verb,L1093741
naqādu,verb,L1093742
narābu,verb,L1093743
narāṭu,verb,L1093744
nešû,verb,L1093745
naṣābu,verb,L1093747
našāhu,verb,L1093748
nasāqu,verb,L1093750
našāqu,verb,L1093751
nasāru,verb,L1093752
naṭāpu,verb,L1093753
nawû,verb,L1093754
nezû,verb,L1093755
nazālu,verb,L1093756
nazāpu,verb,L1093757
nazāqu,verb,L1093758
nazāru,verb,L1093759
puādu,verb,L1093760
pâdu,verb,L1093761
pâgu,verb,L1093763
puāgu,verb,L1093764
pâru,verb,L1093765
puāšu,verb,L1093766
pâšu,verb,L1093767
pagû,verb,L1093768
pahāhu,verb,L1093769
palādu,verb,L1093770
palāku,verb,L1093771
palālu,verb,L1093772
palāqu,verb,L1093773
palāšu,verb,L1093774
peqû,verb,L1093775
parāru,verb,L1093776
parāṣu,verb,L1093777
parāṭu,verb,L1093778
paṣādu,verb,L1093779
pasāhu,verb,L1093780
pašālu,verb,L1093781
paṣāmu,verb,L1093890
pašānu,verb,L1093891
pasāqu,verb,L1093892
pasāsu,verb,L1093893
pašāšu,verb,L1093894
patāhu,verb,L1093895
paṭāmu,verb,L1093896
patāqu,verb,L1093897
puzzuru,verb,L1093898
qâdu,verb,L1093899
qiālu,verb,L1093900
qâlu,verb,L1093904
qiāpu,verb,L1093905
qâpu,verb,L1093906
qubbulu,verb,L1093907
qubbutu,verb,L1093931
qadāpu,verb,L1093947
qadāšu,verb,L1093954
qullutu,verb,L1093956
qamû,verb,L1093958
qamāmu,verb,L1093961
qummušu,verb,L1093962
qenû,verb,L1093973
qunnupu,verb,L1093975
qapû,verb,L1093981
qarādu,verb,L1093982
qarāhu,verb,L1093986
qarāmu,verb,L1093987
qašādu,verb,L1093990
qaṭû,verb,L1094004
qatālu,verb,L1094005
qatāpu,verb,L1094006
râdu,verb,L1094007
riāhu,verb,L1094008
râku,verb,L1094009
ruāqu,verb,L1094010
râsu,verb,L1094012
râṣu,verb,L1094013
râṭu,verb,L1094014
rabābu,verb,L1094015
rabāku,verb,L1094016
rabāqu,verb,L1094017
rabāšu,verb,L1094018
radādu,verb,L1094019
radāmu,verb,L1094020
ruggû,verb,L1094022
ragābu,verb,L1094023
ragāgu,verb,L1094024
rahāhu,verb,L1094027
ruhhupu,verb,L1094028
rahātu,verb,L1094029
rahāṭu,verb,L1094030
rakābu,verb,L1094031
rakāku,verb,L1094032
rakānu,verb,L1094033
rakāpu,verb,L1094034
rakāšu,verb,L1094035
ramāmu,verb,L1094036
ramāṣu,verb,L1094037
rapādu,verb,L1094039
rapāqu,verb,L1094040
rapāsu,verb,L1094041
rapātu,verb,L1094042
rapāṭu,verb,L1094044
ruqqû,verb,L1094059
raqû,verb,L1094062
raqābu,verb,L1094074
raṣû,verb,L1094077
russû,verb,L1094081
rašābu,verb,L1094086
rasābu,verb,L1094089
rašādu,verb,L1094094
raṣādu,verb,L1094100
rašāku,verb,L1094103
rasānu,verb,L1094108
raṣānu,verb,L1094112
rašāšu,verb,L1094114
retû,verb,L1094116
raṭābu,verb,L1094117
ruttuhu,verb,L1094118
ratāmu,verb,L1094121
raṭāpu,verb,L1094122
razû,verb,L1094130
šiābu,verb,L1094132
sâbu,verb,L1094138
ṣâdu,verb,L1094153
šâhu,verb,L1094154
ṣiāhu,verb,L1094155
šiālu,verb,L1094158
siāmu,verb,L1094159
šâmu,verb,L1094160
šiānu,verb,L1094165
ṣânu,verb,L1094166
ṣuppu,verb,L1094168
šâqu,verb,L1094169
šâru,verb,L1094321
šiāṣu,verb,L1094323
sâṭu,verb,L1094324
šâṭu,verb,L1094435
sabû,verb,L1094436
ṣubbû,verb,L1094437
šabābu,verb,L1094438
šabāsu,verb,L1094440
šabāšu,verb,L1094441
subbusu,verb,L1094442
ṣabāṭu,verb,L1094443
šabāṭu,verb,L1094444
ṣadû,verb,L1094446
sadādu,verb,L1094447
šadādu,verb,L1094448
sadāhu,verb,L1094449
šadāhu,verb,L1094450
šadālu,verb,L1094451
sagû,verb,L1094452
segû,verb,L1094454
šagāgu,verb,L1094455
šagālu,verb,L1094456
šuhhû,verb,L1094457
sehû,verb,L1094458
šahādu,verb,L1094459
šahāhu,verb,L1094460
sahāhu,verb,L1094461
šahālu,verb,L1094462
sahāmu,verb,L1094463
sahānu,verb,L1094464
ṣahātu,verb,L1094465
šakāku,verb,L1094466
šukkulu,verb,L1094467
sakālu,verb,L1094468
šakāmu,verb,L1094469
sakānu,verb,L1094470
šakāru,verb,L1094471
šakāsu,verb,L1094472
šakātu,verb,L1094473
sakātu,verb,L1094474
ṣelû,verb,L1094475
šelû,verb,L1094477
šalāgu,verb,L1094478
šalāhu,verb,L1094479
salāhu,verb,L1094480
salāmu,verb,L1094481
ṣalāmu,verb,L1094482
sullunu,verb,L1094483
šalāpu,verb,L1094484
ṣalāpu,verb,L1094485
salāqu,verb,L1094486
šalāqu,verb,L1094487
šalāšu,verb,L1094488
salātu,verb,L1094490
salāṭu,verb,L1094491
šummû,verb,L1094492
šemû,verb,L1094495
samû,verb,L1094496
samādu,verb,L1094499
samāku,verb,L1094500
šamāmu,verb,L1094568
ṣamāru,verb,L1094570
šamāru,verb,L1094572
ṣemēru,verb,L1094595
samāru,verb,L1094596
samāšu,verb,L1094600
ṣamātu,verb,L1094602
šenû,verb,L1094605
ṣanāhu,verb,L1094606
sanānu,verb,L1094618
